investor_id,amfi_code,transaction_date,sip_amount,nav_at_purchase,units_allotted
INV0054,130503,2021-07-20,2000,69.9045,28.6105
INV0054,130503,2021-08-19,2000,65.6597,30.4601
INV0054,130503,2021-09-18,2000,68.8193,29.0616
INV0054,130503,2021-10-18,2000,105.1955,19.0122
INV0054,130503,2021-11-17,2000,103.0374,19.4104
INV0054,130503,2021-12-17,2000,102.8622,19.4435
INV0054,130503,2022-01-16,2000,105.275,18.9979
INV0055,100356,2019-10-20,5000,172.2172,29.0331
INV0055,100356,2019-11-19,5000,187.1722,26.7134
INV0055,100356,2019-12-19,5000,464.1733,10.7718
INV0055,100356,2020-01-18,5000,206.2648,24.2407
INV0055,100356,2020-02-17,5000,166.8317,29.9703
INV0055,100356,2020-03-18,5000,209.24,23.896
INV0055,100356,2020-04-17,5000,165.468,30.2173
INV0055,100356,2020-05-17,5000,158.1498,31.6156
INV0055,100356,2020-06-16,5000,181.5447,27.5414
INV0055,100356,2020-07-16,5000,203.0522,24.6242
INV0055,100356,2020-08-15,5000,183.5076,27.2468
INV0055,100356,2020-09-14,5000,168.5381,29.6669
INV0055,100356,2020-10-14,5000,161.2948,30.9991
INV0055,100356,2020-11-13,5000,319.8997,15.6299
INV0055,100356,2020-12-13,5000,313.7319,15.9372
INV0055,100356,2021-01-12,5000,330.6147,15.1233
INV0055,100356,2021-02-11,5000,275.0166,18.1807
INV0055,100356,2021-03-13,5000,151.122,33.0859
INV0055,100356,2021-04-12,5000,220.5354,22.6721
INV0056,119551,2019-06-09,500,88.7142,5.6361
INV0056,119551,2019-07-09,500,84.9803,5.8837
INV0056,119551,2019-08-08,500,145.0463,3.4472
INV0056,119551,2019-09-07,500,86.3651,5.7894
INV0056,119551,2019-10-07,500,177.7342,2.8132
INV0056,119551,2019-11-06,500,82.3993,6.068
INV0056,119551,2019-12-06,500,150.1895,3.3291
INV0056,119551,2020-01-05,500,140.88,3.5491
INV0056,119551,2020-02-04,500,85.0045,5.882
INV0056,119551,2020-03-05,500,87.7759,5.6963
INV0056,119551,2020-04-04,500,133.1839,3.7542
INV0056,119551,2020-05-04,500,180.0649,2.7768
INV0056,119551,2020-06-03,500,125.6201,3.9803
INV0056,119551,2020-07-03,500,120.1994,4.1598
INV0056,119551,2020-08-02,500,104.3374,4.7921
INV0056,119551,2020-09-01,500,114.4476,4.3688
INV0056,119551,2020-10-01,500,99.8428,5.0079
INV0056,119551,2020-10-31,500,151.7553,3.2948
INV0056,119551,2020-11-30,500,106.246,4.7061
INV0056,119551,2020-12-30,500,101.3362,4.9341
INV0056,119551,2021-01-29,500,101.0839,4.9464
INV0056,119551,2021-02-28,500,156.5307,3.1943
INV0056,119551,2021-03-30,500,95.6566,5.227
INV0056,119551,2021-04-29,500,113.0926,4.4212
INV0056,119551,2021-05-29,500,113.9931,4.3862
INV0056,119551,2021-06-28,500,132.1609,3.7833
INV0056,119551,2021-07-28,500,118.6923,4.2126
INV0056,119551,2021-08-27,500,98.6334,5.0693
INV0056,119551,2021-09-26,500,85.2962,5.8619
INV0056,119551,2021-10-26,500,144.5051,3.4601
INV0056,119551,2021-11-25,500,127.0629,3.9351
INV0056,119551,2021-12-25,500,129.4391,3.8628
INV0056,119551,2022-01-24,500,153.256,3.2625
INV0056,119551,2022-02-23,500,92.3804,5.4124
INV0056,119551,2022-03-25,500,193.1948,2.5881
INV0056,119551,2022-04-24,500,103.5591,4.8282
INV0056,119551,2022-05-24,500,188.3575,2.6545
INV0056,119551,2022-06-23,500,118.4508,4.2212
INV0056,119551,2022-07-23,500,102.0015,4.9019
INV0057,120503,2019-06-21,2000,255.5818,7.8253
INV0057,120503,2019-07-21,2000,263.7851,7.5819
INV0057,120503,2019-08-20,2000,289.9458,6.8978
INV0057,120503,2019-09-19,2000,210.0636,9.5209
INV0057,120503,2019-10-19,2000,164.3817,12.1668
INV0057,120503,2019-11-18,2000,232.7063,8.5945
INV0057,120503,2019-12-18,2000,171.3286,11.6735
INV0057,120503,2020-01-17,2000,205.3521,9.7394
INV0057,120503,2020-02-16,2000,246.9279,8.0995
INV0057,120503,2020-03-17,2000,266.1749,7.5139
INV0057,120503,2020-04-16,2000,208.6292,9.5864
INV0057,120503,2020-05-16,2000,168.3861,11.8775
INV0057,120503,2020-06-15,2000,247.0995,8.0939
INV0057,120503,2020-07-15,2000,351.4786,5.6902
INV0057,120503,2020-08-14,2000,333.7572,5.9924
INV0057,120503,2020-09-13,2000,337.6492,5.9233
INV0057,120503,2020-10-13,2000,341.7844,5.8516
INV0057,120503,2020-11-12,2000,171.2741,11.6772
INV0057,120503,2020-12-12,2000,337.8435,5.9199
INV0057,120503,2021-01-11,2000,361.2556,5.5362
INV0057,120503,2021-02-10,2000,354.7996,5.637
INV0057,120503,2021-03-12,2000,172.4766,11.5958
INV0057,120503,2021-04-11,2000,250.5387,7.9828
INV0057,120503,2021-05-11,2000,339.3141,5.8942
INV0057,120503,2021-06-10,2000,231.0312,8.6568
INV0057,120503,2021-07-10,2000,201.2942,9.9357
INV0057,120503,2021-08-09,2000,253.6607,7.8845
INV0057,120503,2021-09-08,2000,242.422,8.2501
INV0057,120503,2021-10-08,2000,268.3228,7.4537
INV0057,120503,2021-11-07,2000,299.2286,6.6839
INV0057,120503,2021-12-07,2000,249.4346,8.0181
INV0057,120503,2022-01-06,2000,215.8628,9.2651
INV0057,120503,2022-02-05,2000,173.098,11.5541
INV0057,120503,2022-03-07,2000,311.5291,6.4199
INV0057,120503,2022-04-06,2000,151.2566,13.2226
INV0057,120503,2022-05-06,2000,344.7931,5.8006
INV0057,120503,2022-06-05,2000,159.9539,12.5036
INV0057,120503,2022-07-05,2000,230.204,8.6879
INV0057,120503,2022-08-04,2000,349.1932,5.7275
INV0057,120503,2022-09-03,2000,152.8719,13.0828
INV0057,120503,2022-10-03,2000,295.1277,6.7767
INV0057,120503,2022-11-02,2000,262.3221,7.6242
INV0057,120503,2022-12-02,2000,351.709,5.6865
INV0057,120503,2023-01-01,2000,189.7052,10.5427
INV0057,120503,2023-01-31,2000,207.1404,9.6553
INV0057,120503,2023-03-02,2000,171.5528,11.6582
INV0057,120503,2023-04-01,2000,338.7862,5.9034
INV0057,120503,2023-05-01,2000,240.8101,8.3053
INV0058,103504,2020-09-18,1000,278.2525,3.5939
INV0058,103504,2020-10-18,1000,318.0541,3.1441
INV0058,103504,2020-11-17,1000,450.694,2.2188
INV0058,103504,2020-12-17,1000,365.4228,2.7366
INV0058,103504,2021-01-16,1000,158.0676,6.3264
INV0058,103504,2021-02-15,1000,363.8804,2.7482
INV0058,103504,2021-03-17,1000,176.0297,5.6809
INV0058,103504,2021-04-16,1000,191.324,5.2267
INV0058,103504,2021-05-16,1000,280.0488,3.5708
INV0058,103504,2021-06-15,1000,336.1521,2.9748
INV0058,103504,2021-07-15,1000,190.5418,5.2482
INV0058,103504,2021-08-14,1000,157.8272,6.336
INV0058,103504,2021-09-13,1000,197.289,5.0687
INV0058,103504,2021-10-13,1000,479.4652,2.0857
INV0058,103504,2021-11-12,1000,537.955,1.8589
INV0058,103504,2021-12-12,1000,463.8847,2.1557
INV0058,103504,2022-01-11,1000,475.7605,2.1019
INV0058,103504,2022-02-10,1000,203.7828,4.9072
INV0059,100356,2020-02-13,5000,172.2172,29.0331
INV0059,100356,2020-03-14,5000,187.1722,26.7134
INV0059,100356,2020-04-13,5000,464.1733,10.7718
INV0059,100356,2020-05-13,5000,206.2648,24.2407
INV0059,100356,2020-06-12,5000,166.8317,29.9703
INV0059,100356,2020-07-12,5000,209.24,23.896
INV0059,100356,2020-08-11,5000,165.468,30.2173
INV0059,100356,2020-09-10,5000,158.1498,31.6156
INV0059,100356,2020-10-10,5000,181.5447,27.5414
INV0059,100356,2020-11-09,5000,203.0522,24.6242
INV0059,100356,2020-12-09,5000,183.5076,27.2468
INV0059,100356,2021-01-08,5000,168.5381,29.6669
INV0059,100356,2021-02-07,5000,161.2948,30.9991
INV0059,100356,2021-03-09,5000,319.8997,15.6299
INV0059,100356,2021-04-08,5000,313.7319,15.9372
INV0059,100356,2021-05-08,5000,330.6147,15.1233
INV0059,100356,2021-06-07,5000,275.0166,18.1807
INV0059,100356,2021-07-07,5000,151.122,33.0859
INV0059,100356,2021-08-06,5000,220.5354,22.6721
INV0059,100356,2021-09-05,5000,285.0136,17.543
INV0059,100356,2021-10-05,5000,267.1773,18.7142
INV0059,100356,2021-11-04,5000,157.3051,31.7854
INV0059,100356,2021-12-04,5000,215.357,23.2173
INV0059,100356,2022-01-03,5000,261.6505,19.1095
INV0059,100356,2022-02-02,5000,171.5822,29.1406
INV0059,100356,2022-03-04,5000,168.8194,29.6174
INV0059,100356,2022-04-03,5000,159.0421,31.4382
INV0059,100356,2022-05-03,5000,220.1446,22.7123
INV0059,100356,2022-06-02,5000,205.8197,24.2931
INV0059,100356,2022-07-02,5000,445.7206,11.2178
INV0059,100356,2022-08-01,5000,157.131,31.8206
INV0059,100356,2022-08-31,5000,181.8469,27.4957
INV0059,100356,2022-09-30,5000,163.2292,30.6318
INV0059,100356,2022-10-30,5000,213.9009,23.3753
INV0059,100356,2022-11-29,5000,150.8796,33.139
INV0059,100356,2022-12-29,5000,272.7956,18.3287
INV0059,100356,2023-01-28,5000,158.9041,31.4655
INV0059,100356,2023-02-27,5000,176.0483,28.4013
INV0059,100356,2023-03-29,5000,279.2128,17.9075
INV0059,100356,2023-04-28,5000,141.0865,35.4393
INV0059,100356,2023-05-28,5000,218.265,22.9079
INV0059,100356,2023-06-27,5000,245.0216,20.4064
INV0059,100356,2023-07-27,5000,322.0167,15.5271
INV0060,119597,2019-10-24,2000,72.9505,27.4159
INV0060,119597,2019-11-23,2000,76.3266,26.2032
INV0060,119597,2019-12-23,2000,170.7258,11.7147
INV0060,119597,2020-01-22,2000,78.3762,25.518
INV0060,119597,2020-02-21,2000,60.4084,33.108
INV0060,119597,2020-03-22,2000,79.2525,25.2358
INV0060,119597,2020-04-21,2000,70.4721,28.38
INV0060,119597,2020-05-21,2000,88.2593,22.6605
INV0060,119597,2020-06-20,2000,80.2905,24.9095
INV0060,119597,2020-07-20,2000,76.6486,26.0931
INV0060,119597,2020-08-19,2000,89.8223,22.2662
INV0060,119597,2020-09-18,2000,61.3427,32.6037
INV0060,119597,2020-10-18,2000,80.3984,24.8761
INV0060,119597,2020-11-17,2000,150.3711,13.3004
INV0060,119597,2020-12-17,2000,133.2809,15.0059
INV0060,119597,2021-01-16,2000,155.0723,12.8972
INV0060,119597,2021-02-15,2000,125.7152,15.909
INV0060,119597,2021-03-17,2000,81.71,24.4768
INV0060,119597,2021-04-16,2000,113.2711,17.6568
INV0060,119597,2021-05-16,2000,121.0801,16.518
INV0060,119597,2021-06-15,2000,129.3401,15.4631
INV0060,119597,2021-07-15,2000,75.4501,26.5076
INV0060,119597,2021-08-14,2000,100.7413,19.8528
INV0060,119597,2021-09-13,2000,121.7567,16.4262
INV0060,119597,2021-10-13,2000,77.8832,25.6795
INV0060,119597,2021-11-12,2000,90.5546,22.0861
INV0060,119597,2021-12-12,2000,76.3509,26.1948
INV0060,119597,2022-01-11,2000,94.6926,21.121
INV0060,119597,2022-02-10,2000,71.0299,28.1572
INV0061,101305,2021-03-01,500,47.7705,10.4667
INV0061,101305,2021-03-31,500,49.8614,10.0278
INV0061,101305,2021-04-30,500,60.4278,8.2743
INV0061,101305,2021-05-30,500,55.0041,9.0902
INV0061,101305,2021-06-29,500,39.8072,12.5605
INV0061,101305,2021-07-29,500,51.3834,9.7308
INV0061,101305,2021-08-28,500,41.8539,11.9463
INV0061,101305,2021-09-27,500,52.787,9.472
INV0061,101305,2021-10-27,500,48.6515,10.2772
INV0061,101305,2021-11-26,500,50.3244,9.9355
INV0061,101305,2021-12-26,500,52.1317,9.5911
INV0061,101305,2022-01-25,500,39.7082,12.5919
INV0061,101305,2022-02-24,500,53.4472,9.355
INV0061,101305,2022-03-26,500,55.5766,8.9966
INV0061,101305,2022-04-25,500,57.6086,8.6793
INV0061,101305,2022-05-25,500,53.8365,9.2874
INV0061,101305,2022-06-24,500,58.3468,8.5695
INV0061,101305,2022-07-24,500,47.8162,10.4567
INV0061,101305,2022-08-23,500,54.8868,9.1097
INV0061,101305,2022-09-22,500,55.6665,8.9821
INV0061,101305,2022-10-22,500,58.6879,8.5196
INV0061,101305,2022-11-21,500,44.3716,11.2685
INV0061,101305,2022-12-21,500,55.1874,9.06
INV0061,101305,2023-01-20,500,61.8506,8.084
INV0061,101305,2023-02-19,500,52.8568,9.4595
INV0061,101305,2023-03-21,500,50.1641,9.9673
INV0061,101305,2023-04-20,500,52.9869,9.4363
INV0061,101305,2023-05-20,500,55.8531,8.9521
INV0061,101305,2023-06-19,500,52.6713,9.4928
INV0061,101305,2023-07-19,500,60.654,8.2435
INV0061,101305,2023-08-18,500,53.2761,9.3851
INV0062,116230,2019-05-17,10000,50.5901,197.6671
INV0062,116230,2019-06-16,10000,52.2108,191.5313
INV0062,116230,2019-07-16,10000,97.7033,102.3507
INV0062,116230,2019-08-15,10000,71.9679,138.9508
INV0062,116230,2019-09-14,10000,53.0392,188.5398
INV0062,116230,2019-10-14,10000,69.7436,143.3823
INV0062,116230,2019-11-13,10000,45.4472,220.0356
INV0062,116230,2019-12-13,10000,44.4852,224.7939
INV0062,116230,2020-01-12,10000,51.5861,193.8507
INV0062,116230,2020-02-11,10000,65.1312,153.5362
INV0062,116230,2020-03-12,10000,44.4648,224.897
INV0062,116230,2020-04-11,10000,53.098,188.331
INV0063,118632,2019-12-15,2000,104.9349,19.0594
INV0063,118632,2020-01-14,2000,115.9556,17.248
INV0063,118632,2020-02-13,2000,90.1724,22.1797
INV0063,118632,2020-03-14,2000,107.5303,18.5994
INV0063,118632,2020-04-13,2000,85.8673,23.2918
INV0063,118632,2020-05-13,2000,103.2877,19.3634
INV0064,101305,2020-12-06,1000,47.7705,20.9334
INV0064,101305,2021-01-05,1000,49.8614,20.0556
INV0064,101305,2021-02-04,1000,60.4278,16.5487
INV0064,101305,2021-03-06,1000,55.0041,18.1805
INV0064,101305,2021-04-05,1000,39.8072,25.1211
INV0064,101305,2021-05-05,1000,51.3834,19.4615
INV0064,101305,2021-06-04,1000,41.8539,23.8926
INV0064,101305,2021-07-04,1000,52.787,18.9441
INV0064,101305,2021-08-03,1000,48.6515,20.5544
INV0064,101305,2021-09-02,1000,50.3244,19.8711
INV0064,101305,2021-10-02,1000,52.1317,19.1822
INV0064,101305,2021-11-01,1000,39.7082,25.1837
INV0064,101305,2021-12-01,1000,53.4472,18.7101
INV0064,101305,2021-12-31,1000,55.5766,17.9932
INV0064,101305,2022-01-30,1000,57.6086,17.3585
INV0064,101305,2022-03-01,1000,53.8365,18.5748
INV0064,101305,2022-03-31,1000,58.3468,17.1389
INV0064,101305,2022-04-30,1000,47.8162,20.9134
INV0064,101305,2022-05-30,1000,54.8868,18.2193
INV0064,101305,2022-06-29,1000,55.6665,17.9641
INV0064,101305,2022-07-29,1000,58.6879,17.0393
INV0064,101305,2022-08-28,1000,44.3716,22.5369
INV0064,101305,2022-09-27,1000,55.1874,18.1201
INV0064,101305,2022-10-27,1000,61.8506,16.168
INV0064,101305,2022-11-26,1000,52.8568,18.919
INV0064,101305,2022-12-26,1000,50.1641,19.9346
INV0064,101305,2023-01-25,1000,52.9869,18.8726
INV0064,101305,2023-02-24,1000,55.8531,17.9041
INV0064,101305,2023-03-26,1000,52.6713,18.9857
INV0064,101305,2023-04-25,1000,60.654,16.487
INV0064,101305,2023-05-25,1000,53.2761,18.7701
INV0064,101305,2023-06-24,1000,51.4323,19.443
INV0064,101305,2023-07-24,1000,44.3504,22.5477
INV0064,101305,2023-08-23,1000,54.9099,18.2117
INV0064,101305,2023-09-22,1000,32.3174,30.9431
INV0064,101305,2023-10-22,1000,64.4078,15.5261
INV0064,101305,2023-11-21,1000,39.564,25.2755
INV0064,101305,2023-12-21,1000,55.4856,18.0227
INV0064,101305,2024-01-20,1000,55.5942,17.9875
INV0064,101305,2024-02-19,1000,31.6398,31.6058
INV0064,101305,2024-03-20,1000,57.2354,17.4717
INV0065,110478,2020-08-20,2000,133.1867,15.0165
INV0065,110478,2020-09-19,2000,128.519,15.5619
INV0065,110478,2020-10-19,2000,140.5048,14.2344
INV0065,110478,2020-11-18,2000,147.495,13.5598
INV0065,110478,2020-12-18,2000,114.0467,17.5367
INV0065,110478,2021-01-17,2000,157.7373,12.6793
INV0065,110478,2021-02-16,2000,106.1046,18.8493
INV0065,110478,2021-03-18,2000,106.5288,18.7743
INV0065,110478,2021-04-17,2000,129.5854,15.4338
INV0065,110478,2021-05-17,2000,151.665,13.187
INV0066,108005,2019-04-04,2000,653.3858,3.061
INV0066,108005,2019-05-04,2000,725.56,2.7565
INV0066,108005,2019-06-03,2000,661.2258,3.0247
INV0066,108005,2019-07-03,2000,663.5964,3.0139
INV0066,108005,2019-08-02,2000,262.778,7.611
INV0066,108005,2019-09-01,2000,648.4413,3.0843
INV0066,108005,2019-10-01,2000,268.0561,7.4611
INV0066,108005,2019-10-31,2000,437.9,4.5673
INV0066,108005,2019-11-30,2000,675.8537,2.9592
INV0066,108005,2019-12-30,2000,618.1905,3.2352
INV0067,100033,2019-08-31,1000,147.5249,6.7785
INV0067,100033,2019-09-30,1000,155.5925,6.427
INV0067,100033,2019-10-30,1000,174.6442,5.7259
INV0067,100033,2019-11-29,1000,155.7239,6.4216
INV0067,100033,2019-12-29,1000,92.7076,10.7866
INV0067,100033,2020-01-28,1000,160.6184,6.2259
INV0067,100033,2020-02-27,1000,115.519,8.6566
INV0067,100033,2020-03-28,1000,112.5172,8.8875
INV0067,100033,2020-04-27,1000,145.5974,6.8683
INV0067,100033,2020-05-27,1000,163.0351,6.1336
INV0067,100033,2020-06-26,1000,123.5792,8.092
INV0067,100033,2020-07-26,1000,94.0056,10.6377
INV0067,100033,2020-08-25,1000,121.9393,8.2008
INV0067,100033,2020-09-24,1000,191.0394,5.2345
INV0067,100033,2020-10-24,1000,162.808,6.1422
INV0067,100033,2020-11-23,1000,183.8399,5.4395
INV0067,100033,2020-12-23,1000,177.9453,5.6197
INV0067,100033,2021-01-22,1000,115.1737,8.6825
INV0067,100033,2021-02-21,1000,171.6205,5.8268
INV0067,100033,2021-03-23,1000,183.2616,5.4567
INV0067,100033,2021-04-22,1000,180.9505,5.5264
INV0067,100033,2021-05-22,1000,123.2536,8.1134
INV0067,100033,2021-06-21,1000,153.3379,6.5215
INV0067,100033,2021-07-21,1000,179.0595,5.5847
INV0067,100033,2021-08-20,1000,128.8576,7.7605
INV0067,100033,2021-09-19,1000,114.3717,8.7434
INV0067,100033,2021-10-19,1000,119.8154,8.3462
INV0067,100033,2021-11-18,1000,160.0812,6.2468
INV0067,100033,2021-12-18,1000,175.9726,5.6827
INV0067,100033,2022-01-17,1000,168.4634,5.936
INV0067,100033,2022-02-16,1000,120.4392,8.3029
INV0067,100033,2022-03-18,1000,122.3891,8.1707
INV0067,100033,2022-04-17,1000,119.4039,8.3749
INV0067,100033,2022-05-17,1000,185.6842,5.3855
INV0067,100033,2022-06-16,1000,92.2503,10.8401
INV0067,100033,2022-07-16,1000,167.8537,5.9576
INV0067,100033,2022-08-15,1000,96.0371,10.4126
INV0067,100033,2022-09-14,1000,125.7198,7.9542
INV0067,100033,2022-10-14,1000,186.2048,5.3704
INV0067,100033,2022-11-13,1000,93.649,10.6782
INV0067,100033,2022-12-13,1000,175.544,5.6966
INV0067,100033,2023-01-12,1000,163.1978,6.1275
INV0067,100033,2023-02-11,1000,188.0807,5.3169
INV0067,100033,2023-03-13,1000,117.6174,8.5021
INV0067,100033,2023-04-12,1000,120.6273,8.29
INV0067,100033,2023-05-12,1000,97.0768,10.3011
INV0067,100033,2023-06-11,1000,168.6584,5.9291
INV0068,112090,2020-08-04,1000,244.9819,4.0819
INV0068,112090,2020-09-03,1000,243.8914,4.1002
INV0068,112090,2020-10-03,1000,179.966,5.5566
INV0068,112090,2020-11-02,1000,216.6193,4.6164
INV0068,112090,2020-12-02,1000,174.22,5.7399
INV0068,112090,2021-01-01,1000,225.9767,4.4252
INV0068,112090,2021-01-31,1000,183.1199,5.4609
INV0068,112090,2021-03-02,1000,150.6258,6.639
INV0068,112090,2021-04-01,1000,241.9656,4.1328
INV0068,112090,2021-05-01,1000,239.7937,4.1703
INV0068,112090,2021-05-31,1000,152.8666,6.5417
INV0068,112090,2021-06-30,1000,173.6394,5.7591
INV0068,112090,2021-07-30,1000,168.5504,5.9329
INV0068,112090,2021-08-29,1000,175.7485,5.6899
INV0068,112090,2021-09-28,1000,189.8567,5.2671
INV0068,112090,2021-10-28,1000,188.3318,5.3098
INV0068,112090,2021-11-27,1000,189.2495,5.284
INV0068,112090,2021-12-27,1000,161.3005,6.1996
INV0068,112090,2022-01-26,1000,141.7028,7.057
INV0068,112090,2022-02-25,1000,189.1497,5.2868
INV0068,112090,2022-03-27,1000,195.0915,5.1258
INV0068,112090,2022-04-26,1000,167.8505,5.9577
INV0068,112090,2022-05-26,1000,187.7969,5.3249
INV0068,112090,2022-06-25,1000,160.5801,6.2274
INV0068,112090,2022-07-25,1000,205.9913,4.8546
INV0068,112090,2022-08-24,1000,153.9395,6.4961
INV0068,112090,2022-09-23,1000,175.5137,5.6976
INV0068,112090,2022-10-23,1000,202.4848,4.9386
INV0068,112090,2022-11-22,1000,247.3821,4.0423
INV0068,112090,2022-12-22,1000,178.8719,5.5906
INV0069,108005,2020-09-29,2000,653.3858,3.061
INV0069,108005,2020-10-29,2000,725.56,2.7565
INV0069,108005,2020-11-28,2000,661.2258,3.0247
INV0069,108005,2020-12-28,2000,663.5964,3.0139
INV0069,108005,2021-01-27,2000,262.778,7.611
INV0069,108005,2021-02-26,2000,648.4413,3.0843
INV0069,108005,2021-03-28,2000,268.0561,7.4611
INV0069,108005,2021-04-27,2000,437.9,4.5673
INV0069,108005,2021-05-27,2000,675.8537,2.9592
INV0069,108005,2021-06-26,2000,618.1905,3.2352
INV0069,108005,2021-07-26,2000,499.8115,4.0015
INV0069,108005,2021-08-25,2000,257.573,7.7648
INV0069,108005,2021-09-24,2000,601.1564,3.3269
INV0069,108005,2021-10-24,2000,556.2108,3.5958
INV0069,108005,2021-11-23,2000,565.4256,3.5372
INV0069,108005,2021-12-23,2000,572.0123,3.4964
INV0069,108005,2022-01-22,2000,549.6095,3.6389
INV0069,108005,2022-02-21,2000,356.8592,5.6045
INV0069,108005,2022-03-23,2000,689.2785,2.9016
INV0069,108005,2022-04-22,2000,584.3961,3.4223
INV0069,108005,2022-05-22,2000,536.8229,3.7256
INV0069,108005,2022-06-21,2000,346.3453,5.7746
INV0069,108005,2022-07-21,2000,672.1531,2.9755
INV0069,108005,2022-08-20,2000,647.9588,3.0866
INV0069,108005,2022-09-19,2000,601.8551,3.3231
INV0069,108005,2022-10-19,2000,456.2276,4.3838
INV0069,108005,2022-11-18,2000,587.8964,3.402
INV0069,108005,2022-12-18,2000,662.117,3.0206
INV0069,108005,2023-01-17,2000,660.9921,3.0258
INV0069,108005,2023-02-16,2000,699.2111,2.8604
INV0069,108005,2023-03-18,2000,616.9865,3.2416
INV0069,108005,2023-04-17,2000,498.3104,4.0136
INV0069,108005,2023-05-17,2000,298.2156,6.7066
INV0069,108005,2023-06-16,2000,688.0104,2.9069
INV0069,108005,2023-07-16,2000,221.0295,9.0486
INV0069,108005,2023-08-15,2000,537.5346,3.7207
INV0069,108005,2023-09-14,2000,270.9518,7.3814
INV0069,108005,2023-10-14,2000,580.3638,3.4461
INV0069,108005,2023-11-13,2000,582.8156,3.4316
INV0069,108005,2023-12-13,2000,224.8238,8.8959
INV0069,108005,2024-01-12,2000,727.5028,2.7491
INV0069,108005,2024-02-11,2000,810.3533,2.4681
INV0069,108005,2024-03-12,2000,547.9718,3.6498
INV0070,119551,2020-09-15,500,88.7142,5.6361
INV0070,119551,2020-10-15,500,84.9803,5.8837
INV0070,119551,2020-11-14,500,145.0463,3.4472
INV0070,119551,2020-12-14,500,86.3651,5.7894
INV0070,119551,2021-01-13,500,177.7342,2.8132
INV0070,119551,2021-02-12,500,82.3993,6.068
INV0070,119551,2021-03-14,500,150.1895,3.3291
INV0070,119551,2021-04-13,500,140.88,3.5491
INV0070,119551,2021-05-13,500,85.0045,5.882
INV0070,119551,2021-06-12,500,87.7759,5.6963
INV0070,119551,2021-07-12,500,133.1839,3.7542
INV0070,119551,2021-08-11,500,180.0649,2.7768
INV0070,119551,2021-09-10,500,125.6201,3.9803
INV0070,119551,2021-10-10,500,120.1994,4.1598
INV0070,119551,2021-11-09,500,104.3374,4.7921
INV0070,119551,2021-12-09,500,114.4476,4.3688
INV0070,119551,2022-01-08,500,99.8428,5.0079
INV0070,119551,2022-02-07,500,151.7553,3.2948
INV0070,119551,2022-03-09,500,106.246,4.7061
INV0070,119551,2022-04-08,500,101.3362,4.9341
INV0070,119551,2022-05-08,500,101.0839,4.9464
INV0070,119551,2022-06-07,500,156.5307,3.1943
INV0070,119551,2022-07-07,500,95.6566,5.227
INV0070,119551,2022-08-06,500,113.0926,4.4212
INV0070,119551,2022-09-05,500,113.9931,4.3862
INV0070,119551,2022-10-05,500,132.1609,3.7833
INV0070,119551,2022-11-04,500,118.6923,4.2126
INV0070,119551,2022-12-04,500,98.6334,5.0693
INV0070,119551,2023-01-03,500,85.2962,5.8619
INV0070,119551,2023-02-02,500,144.5051,3.4601
INV0070,119551,2023-03-04,500,127.0629,3.9351
INV0070,119551,2023-04-03,500,129.4391,3.8628
INV0070,119551,2023-05-03,500,153.256,3.2625
INV0070,119551,2023-06-02,500,92.3804,5.4124
INV0070,119551,2023-07-02,500,193.1948,2.5881
INV0071,119092,2021-02-26,500,339.2829,1.4737
INV0071,119092,2021-03-28,500,492.2835,1.0157
INV0071,119092,2021-04-27,500,704.8581,0.7094
INV0071,119092,2021-05-27,500,417.7859,1.1968
INV0071,119092,2021-06-26,500,242.4452,2.0623
INV0071,119092,2021-07-26,500,439.8511,1.1367
INV0071,119092,2021-08-25,500,242.1481,2.0649
INV0071,119092,2021-09-24,500,271.9145,1.8388
INV0071,119092,2021-10-24,500,457.5943,1.0927
INV0071,119092,2021-11-23,500,452.0234,1.1061
INV0071,119092,2021-12-23,500,243.764,2.0512
INV0072,101539,2020-01-14,1000,51.4668,19.43
INV0072,101539,2020-02-13,1000,45.5666,21.9459
INV0072,101539,2020-03-14,1000,56.5345,17.6883
INV0072,101539,2020-04-13,1000,48.4147,20.6549
INV0072,101539,2020-05-13,1000,63.1745,15.8292
INV0072,101539,2020-06-12,1000,44.7509,22.3459
INV0072,101539,2020-07-12,1000,56.2306,17.7839
INV0072,101539,2020-08-11,1000,57.3875,17.4254
INV0072,101539,2020-09-10,1000,46.1335,21.6762
INV0072,101539,2020-10-10,1000,43.9892,22.7329
INV0072,101539,2020-11-09,1000,51.7569,19.3211
INV0072,101539,2020-12-09,1000,64.2023,15.5758
INV0072,101539,2021-01-08,1000,48.5121,20.6134
INV0072,101539,2021-02-07,1000,49.369,20.2556
INV0072,101539,2021-03-09,1000,55.746,17.9385
INV0072,101539,2021-04-08,1000,50.0505,19.9798
INV0072,101539,2021-05-08,1000,64.3105,15.5496
INV0072,101539,2021-06-07,1000,58.0463,17.2276
INV0072,101539,2021-07-07,1000,59.4307,16.8263
INV0072,101539,2021-08-06,1000,63.7313,15.6909
INV0072,101539,2021-09-05,1000,65.563,15.2525
INV0072,101539,2021-10-05,1000,61.5051,16.2588
INV0072,101539,2021-11-04,1000,57.792,17.3034
INV0072,101539,2021-12-04,1000,62.6393,15.9644
INV0072,101539,2022-01-03,1000,56.9824,17.5493
INV0072,101539,2022-02-02,1000,50.9043,19.6447
INV0072,101539,2022-03-04,1000,47.4719,21.0651
