amfi_code,nav_date,nav
120503,2021-03-25,246.4055
120503,2021-03-26,244.3656
120503,2021-03-29,243.4155
120503,2021-03-30,239.5344
120503,2021-03-31,235.5426
120503,2021-04-01,233.3139
120503,2021-04-02,233.6487
120503,2021-04-05,230.4321
120503,2021-04-06,230.204
120503,2021-04-07,233.2203
120503,2021-04-08,229.6704
120503,2021-04-09,229.1933
120503,2021-04-12,232.1033
120503,2021-04-13,231.0312
120503,2021-04-14,229.5332
120503,2021-04-15,232.8297
120503,2021-04-16,232.0674
120503,2021-04-19,235.236
120503,2021-04-20,236.541
120503,2021-04-21,235.6624
120503,2021-04-22,237.1132
120503,2021-04-23,238.1199
120503,2021-04-26,241.1322
120503,2021-04-27,239.642
120503,2021-04-28,239.8564
120503,2021-04-29,239.7752
120503,2021-04-30,241.8972
120503,2021-05-03,239.0181
120503,2021-05-04,242.0306
120503,2021-05-05,243.4818
120503,2021-05-06,239.7314
120503,2021-05-07,243.3032
120503,2021-05-10,249.9233
120503,2021-05-11,253.0279
120503,2021-05-12,257.4619
120503,2021-05-13,257.8286
120503,2021-05-14,252.7911
120503,2021-05-17,247.2981
120503,2021-05-18,248.154
120503,2021-05-19,246.4905
120503,2021-05-20,243.8838
120503,2021-05-21,243.7978
120503,2021-05-24,245.6962
120503,2021-05-25,241.5113
120503,2021-05-26,240.307
120503,2021-05-27,244.7571
120503,2021-05-28,241.6968
120503,2021-05-31,244.3161
120503,2021-06-01,242.9927
120503,2021-06-02,244.6813
120503,2021-06-03,248.0012
120503,2021-06-04,250.3064
120503,2021-06-07,253.1374
120503,2021-06-08,249.7405
120503,2021-06-09,253.1779
120503,2021-06-10,250.6886
120503,2021-06-11,251.5696
120503,2021-06-14,252.4498
120503,2021-06-15,254.0205
120503,2021-06-16,255.1492
120503,2021-06-17,252.6677
120503,2021-06-18,248.6759
120503,2021-06-21,251.3786
120503,2021-06-22,252.0397
120503,2021-06-23,255.6168
120503,2021-06-24,255.5818
120503,2021-06-25,251.3744
120503,2021-06-28,254.3893
120503,2021-06-29,253.3605
120503,2021-06-30,254.5016
120503,2021-07-01,252.6261
120503,2021-07-02,257.7118
120503,2021-07-05,255.1041
120503,2021-07-06,254.1732
120503,2021-07-07,254.6026
120503,2021-07-08,251.3675
120503,2021-07-09,252.4651
120503,2021-07-12,257.4495
120503,2021-07-13,256.0372
120503,2021-07-14,257.3537
120503,2021-07-15,248.9657
120503,2021-07-16,248.949
120503,2021-07-19,248.1134
120503,2021-07-20,245.7757
120503,2021-07-21,249.0635
120503,2021-07-22,248.1881
120503,2021-07-23,247.7588
120503,2021-07-26,246.7364
120503,2021-07-27,241.1598
120503,2021-07-28,237.9803
120503,2021-07-29,240.8202
120503,2021-07-30,234.8191
120503,2021-08-02,232.7537
120503,2021-08-03,231.7303
120503,2021-08-04,236.6716
120503,2021-08-05,238.9492
120503,2021-08-06,237.4471
120503,2021-08-09,241.2592
120503,2021-08-10,239.2118
120503,2021-08-11,242.2041
120503,2021-08-12,238.3515
120503,2021-08-13,241.5166
120503,2021-08-16,240.4362
120503,2021-08-17,237.5649
120503,2021-08-18,237.0409
120503,2021-08-19,237.9246
120503,2021-08-20,236.6072
120503,2021-08-23,238.2747
120503,2021-08-24,236.703
120503,2021-08-25,238.5598
120503,2021-08-26,239.9212
120503,2021-08-27,239.8418
120503,2021-08-30,238.6674
120503,2021-08-31,239.1969
120503,2021-09-01,240.872
120503,2021-09-02,246.9279
120503,2021-09-03,249.8103
120503,2021-09-06,252.8359
120503,2021-09-07,262.3077
120503,2021-09-08,264.0367
120503,2021-09-09,265.6779
120503,2021-09-10,268.0287
120503,2021-09-13,264.8907
120503,2021-09-14,263.5856
120503,2021-09-15,262.09
120503,2021-09-16,264.2317
120503,2021-09-17,263.7851
120503,2021-09-20,264.3281
120503,2021-09-21,267.8832
120503,2021-09-22,270.765
120503,2021-09-23,270.3479
120503,2021-09-24,268.2824
120503,2021-09-27,272.0446
120503,2021-09-28,274.6799
120503,2021-09-29,269.4953
120503,2021-09-30,268.5903
120503,2021-10-01,269.2312
120503,2021-10-04,271.8552
120503,2021-10-05,274.9329
120503,2021-10-06,275.9795
120503,2021-10-07,278.0281
120503,2021-10-08,278.3533
120503,2021-10-11,276.2138
120503,2021-10-12,275.4583
120503,2021-10-13,275.6313
120503,2021-10-14,275.6268
120503,2021-10-15,269.5005
120503,2021-10-18,268.3228
120503,2021-10-19,268.6111
120503,2021-10-20,267.8116
120503,2021-10-21,267.1255
120503,2021-10-22,268.7966
120503,2021-10-25,265.4239
120503,2021-10-26,260.3446
120503,2021-10-27,259.361
120503,2021-10-28,261.843
120503,2021-10-29,267.2502
120503,2021-11-01,269.8654
120503,2021-11-02,265.2185
120503,2021-11-03,264.5851
120503,2021-11-04,265.5057
120503,2021-11-05,266.1777
120503,2021-11-08,268.0068
120503,2021-11-09,265.1647
120503,2021-11-10,265.4774
120503,2021-11-11,266.9227
120503,2021-11-12,269.6741
120503,2021-11-15,267.1746
120503,2021-11-16,266.1749
120503,2021-11-17,257.6451
120503,2021-11-18,255.8267
120503,2021-11-19,254.3192
120503,2021-11-22,251.3093
120503,2021-11-23,251.9093
120503,2021-11-24,251.8409
120503,2021-11-25,245.1141
120503,2021-11-26,245.846
120503,2021-11-29,243.2057
120503,2021-11-30,244.7204
120503,2021-12-01,241.054
120503,2021-12-02,241.2372
120503,2021-12-03,240.514
120503,2021-12-06,241.485
120503,2021-12-07,241.9429
120503,2021-12-08,241.2989
120503,2021-12-09,236.947
120503,2021-12-10,232.8415
120503,2021-12-13,231.3032
120503,2021-12-14,231.3728
120503,2021-12-15,229.7765
120503,2021-12-16,231.5923
120503,2021-12-17,230.909
120503,2021-12-20,228.3274
120503,2021-12-21,227.6568
120503,2021-12-22,228.3648
120503,2021-12-23,229.3465
120503,2021-12-24,234.6078
120503,2021-12-27,232.8185
120503,2021-12-28,232.7063
120503,2021-12-29,233.9894
120503,2021-12-30,234.0172
120503,2021-12-31,232.705
120503,2022-01-03,228.4718
120503,2022-01-04,227.1627
120503,2022-01-05,224.3267
120503,2022-01-06,219.7685
120503,2022-01-07,217.758
120503,2022-01-10,215.109
120503,2022-01-11,216.702
120503,2022-01-12,218.3517
120503,2022-01-13,216.0707
120503,2022-01-14,215.4824
120503,2022-01-17,210.7636
120503,2022-01-18,209.5976
120503,2022-01-19,210.685
120503,2022-01-20,212.8549
120503,2022-01-21,211.1187
120503,2022-01-24,213.8679
120503,2022-01-25,210.0636
120503,2022-01-26,207.0026
120503,2022-01-27,208.8483
120503,2022-01-28,213.1199
120503,2022-01-31,214.4671
120503,2022-02-01,214.4491
120503,2022-02-02,208.8858
120503,2022-02-03,203.8998
120503,2022-02-04,204.298
120503,2022-02-07,203.5019
120503,2022-02-08,200.8828
120503,2022-02-09,201.1212
120503,2022-02-10,201.4795
120503,2022-02-11,203.8434
120503,2022-02-14,204.2591
120503,2022-02-15,207.3517
120503,2022-02-16,207.4546
120503,2022-02-17,207.2504
120503,2022-02-18,209.9803
120503,2022-02-21,207.5988
120503,2022-02-22,214.6932
120503,2022-02-23,215.7459
120503,2022-02-24,216.8181
120503,2022-02-25,218.271
120503,2022-02-28,223.275
120503,2022-03-01,225.4877
120503,2022-03-02,221.2349
120503,2022-03-03,225.0493
120503,2022-03-04,224.2187
120503,2022-03-07,224.5967
120503,2022-03-08,221.2388
120503,2022-03-09,222.7242
120503,2022-03-10,221.0724
120503,2022-03-11,221.4266
120503,2022-03-14,220.7603
120503,2022-03-15,225.9482
120503,2022-03-16,231.4132
120503,2022-03-17,231.6349
120503,2022-03-18,231.9054
120503,2022-03-21,230.9589
120503,2022-03-22,234.1166
120503,2022-03-23,233.2862
120503,2022-03-24,232.2
120503,2022-03-25,235.0196
120503,2022-03-28,233.5955
120503,2022-03-29,233.5831
120503,2022-03-30,229.2442
120503,2022-03-31,231.273
120503,2022-04-01,236.752
120503,2022-04-04,238.8957
120503,2022-04-05,243.1819
120503,2022-04-06,240.8101
120503,2022-04-07,241.5893
120503,2022-04-08,238.9516
120503,2022-04-11,238.3941
120503,2022-04-12,240.6986
120503,2022-04-13,241.0889
120503,2022-04-14,237.0985
120503,2022-04-15,233.4519
120503,2022-04-18,229.676
120503,2022-04-19,231.1224
120503,2022-04-20,236.939
120503,2022-04-21,240.9076
120503,2022-04-22,235.5229
120503,2022-04-25,239.6334
120503,2022-04-26,242.422
120503,2022-04-27,238.0236
120503,2022-04-28,237.2528
120503,2022-04-29,240.4667
120503,2022-05-02,242.1512
120503,2022-05-03,238.444
120503,2022-05-04,240.287
120503,2022-05-05,234.2197
120503,2022-05-06,233.6871
120503,2022-05-09,236.9717
120503,2022-05-10,237.1188
120503,2022-05-11,235.794
120503,2022-05-12,238.4047
120503,2022-05-13,241.2887
120503,2022-05-16,245.1784
120503,2022-05-17,247.8489
120503,2022-05-18,251.1642
120503,2022-05-19,253.4737
120503,2022-05-20,254.3827
120503,2022-05-23,254.7577
120503,2022-05-24,254.1343
120503,2022-05-25,250.5387
120503,2022-05-26,247.7668
120503,2022-05-27,247.0274
120503,2022-05-30,247.842
120503,2022-05-31,252.2262
120503,2022-06-01,252.2006
120503,2022-06-02,255.3384
120503,2022-06-03,258.7476
120503,2022-06-06,258.1325
120503,2022-06-07,260.0779
120503,2022-06-08,259.4219
120503,2022-06-09,263.6415
120503,2022-06-10,265.7586
120503,2022-06-13,262.0683
120503,2022-06-14,262.6811
120503,2022-06-15,267.9813
120503,2022-06-16,267.5057
120503,2022-06-17,269.0499
120503,2022-06-20,270.92
120503,2022-06-21,267.6582
120503,2022-06-22,269.4056
120503,2022-06-23,265.0073
120503,2022-06-24,263.1238
120503,2022-06-27,266.6256
120503,2022-06-28,267.8737
120503,2022-06-29,267.0021
120503,2022-06-30,268.5394
120503,2022-07-01,268.4532
120503,2022-07-04,268.6011
120503,2022-07-05,270.8256
120503,2022-07-06,268.57
120503,2022-07-07,268.8074
120503,2022-07-08,267.9077
120503,2022-07-11,262.9173
120503,2022-07-12,260.1184
120503,2022-07-13,265.1175
120503,2022-07-14,266.4475
120503,2022-07-15,262.3221
120503,2022-07-18,257.5782
120503,2022-07-19,257.3345
120503,2022-07-20,262.2584
120503,2022-07-21,261.7756
120503,2022-07-22,265.986
120503,2022-07-25,267.2157
120503,2022-07-26,268.8337
120503,2022-07-27,264.6322
120503,2022-07-28,267.7152
120503,2022-07-29,266.7463
120503,2022-08-01,269.6157
120503,2022-08-02,267.0894
120503,2022-08-03,267.7637
120503,2022-08-04,269.0019
120503,2022-08-05,268.6122
120503,2022-08-08,270.0237
120503,2022-08-09,269.2685
120503,2022-08-10,267.2789
120503,2022-08-11,272.5352
120503,2022-08-12,276.0747
120503,2022-08-15,273.6645
120503,2022-08-16,275.6407
120503,2022-08-17,273.2944
120503,2022-08-18,269.5185
120503,2022-08-19,272.9699
120503,2022-08-22,267.4971
120503,2022-08-23,270.5792
120503,2022-08-24,269.8669
120503,2022-08-25,269.2898
120503,2022-08-26,270.7216
120503,2022-08-29,272.718
120503,2022-08-30,270.1228
120503,2022-08-31,272.5573
120503,2022-09-01,273.0371
120503,2022-09-02,269.0309
120503,2022-09-05,268.5901
120503,2022-09-06,273.1495
120503,2022-09-07,278.7543
120503,2022-09-08,281.2654
120503,2022-09-09,277.3603
120503,2022-09-12,279.1041
120503,2022-09-13,282.0655
120503,2022-09-14,284.6347
120503,2022-09-15,287.4297
120503,2022-09-16,288.7976
120503,2022-09-19,288.6622
120503,2022-09-20,286.6703
120503,2022-09-21,280.256
120503,2022-09-22,281.5103
120503,2022-09-23,282.2514
120503,2022-09-26,284.2528
120503,2022-09-27,279.8041
120503,2022-09-28,282.0818
120503,2022-09-29,289.1492
120503,2022-09-30,289.5371
120503,2022-10-03,289.4386
120503,2022-10-04,290.6277
120503,2022-10-05,297.8318
120503,2022-10-06,294.2924
120503,2022-10-07,295.1277
120503,2022-10-10,292.4138
120503,2022-10-11,290.6113
120503,2022-10-12,290.5546
120503,2022-10-13,295.3685
120503,2022-10-14,301.8701
120503,2022-10-17,303.6142
120503,2022-10-18,302.3636
120503,2022-10-19,311.5291
120503,2022-10-20,310.0554
120503,2022-10-21,308.0544
120503,2022-10-24,301.6163
120503,2022-10-25,306.7899
120503,2022-10-26,310.4772
120503,2022-10-27,319.6095
120503,2022-10-28,314.4081
120503,2022-10-31,320.0354
120503,2022-11-01,320.4327
120503,2022-11-02,323.6605
120503,2022-11-03,317.3901
120503,2022-11-04,323.1085
120503,2022-11-07,326.2874
120503,2022-11-08,326.2655
120503,2022-11-09,328.9218
120503,2022-11-10,326.0319
120503,2022-11-11,323.8953
120503,2022-11-14,322.2236
120503,2022-11-15,315.1885
120503,2022-11-16,318.574
120503,2022-11-17,323.2568
120503,2022-11-18,320.6655
120503,2022-11-21,322.1337
120503,2022-11-22,321.236
120503,2022-11-23,322.63
120503,2022-11-24,320.3293
120503,2022-11-25,317.0616
120503,2022-11-28,321.1913
120503,2022-11-29,321.0736
120503,2022-11-30,328.993
120503,2022-12-01,329.3074
120503,2022-12-02,325.7796
120503,2022-12-05,330.7064
120503,2022-12-06,333.342
120503,2022-12-07,336.3829
120503,2022-12-08,341.3234
120503,2022-12-09,338.7862
120503,2022-12-12,338.4044
120503,2022-12-13,337.8435
120503,2022-12-14,332.7458
120503,2022-12-15,331.8264
120503,2022-12-16,337.2805
120503,2022-12-19,338.376
120503,2022-12-20,333.0456
120503,2022-12-21,326.9609
120503,2022-12-22,333.6234
120503,2022-12-23,333.3953
120503,2022-12-26,330.9385
120503,2022-12-27,329.9828
120503,2022-12-28,324.265
120503,2022-12-29,329.9322
120503,2022-12-30,328.508
120503,2023-01-02,334.0298
120503,2023-01-03,334.3705
120503,2023-01-04,340.2402
120503,2023-01-05,341.4243
120503,2023-01-06,345.0567
120503,2023-01-09,348.1722
120503,2023-01-10,350.9156
120503,2023-01-11,352.5211
120503,2023-01-12,351.6771
120503,2023-01-13,359.9012
120503,2023-01-16,356.1282
120503,2023-01-17,356.2891
120503,2023-01-18,356.4953
120503,2023-01-19,358.3595
120503,2023-01-20,356.656
120503,2023-01-23,358.1457
120503,2023-01-24,357.5633
120503,2023-01-25,350.9186
120503,2023-01-26,351.0992
120503,2023-01-27,346.6027
120503,2023-01-30,339.5276
120503,2023-01-31,340.2211
120503,2023-02-01,342.3491
120503,2023-02-02,344.6498
120503,2023-02-03,347.1333
120503,2023-02-06,339.2218
120503,2023-02-07,333.8172
120503,2023-02-08,341.8563
120503,2023-02-09,337.6971
120503,2023-02-10,340.3075
120503,2023-02-13,337.6384
120503,2023-02-14,338.0963
120503,2023-02-15,335.6623
120503,2023-02-16,338.0584
120503,2023-02-17,338.7485
120503,2023-02-20,337.0617
120503,2023-02-21,332.9489
120503,2023-02-22,334.1519
120503,2023-02-23,329.4228
120503,2023-02-24,331.2444
120503,2023-02-27,341.817
120503,2023-02-28,347.4919
120503,2023-03-01,350.6263
120503,2023-03-02,350.4064
120503,2023-03-03,342.3943
120503,2023-03-06,337.0984
120503,2023-03-07,342.4223
120503,2023-03-08,339.3141
120503,2023-03-09,336.6027
120503,2023-03-10,336.0682
120503,2023-03-13,331.9196
120503,2023-03-14,327.1661
120503,2023-03-15,327.0988
120503,2023-03-16,323.7302
120503,2023-03-17,320.981
120503,2023-03-20,318.1005
120503,2023-03-21,320.2217
120503,2023-03-22,319.4578
120503,2023-03-23,318.901
120503,2023-03-24,321.313
120503,2023-03-27,320.8938
120503,2023-03-28,319.9507
120503,2023-03-29,321.8849
120503,2023-03-30,324.5947
120503,2023-03-31,324.1516
120503,2023-04-03,324.5948
120503,2023-04-04,321.6795
120503,2023-04-05,318.4858
120503,2023-04-06,321.5528
120503,2023-04-07,323.3982
120503,2023-04-10,325.2945
120503,2023-04-11,326.521
120503,2023-04-12,326.8326
120503,2023-04-13,329.6947
120503,2023-04-14,333.5261
120503,2023-04-17,337.3066
120503,2023-04-18,337.0336
120503,2023-04-19,342.7779
120503,2023-04-20,343.8548
120503,2023-04-21,346.6017
120503,2023-04-24,347.9136
120503,2023-04-25,349.084
120503,2023-04-26,346.1416
120503,2023-04-27,349.1932
120503,2023-04-28,361.2556
120503,2023-05-01,359.7753
120503,2023-05-02,360.2257
120503,2023-05-03,358.441
120503,2023-05-04,356.4853
120503,2023-05-05,363.2347
120503,2023-05-08,360.4467
120503,2023-05-09,358.5403
120503,2023-05-10,351.8535
120503,2023-05-11,348.7955
120503,2023-05-12,341.7844
120503,2023-05-15,344.5124
120503,2023-05-16,356.2246
120503,2023-05-17,354.7996
120503,2023-05-18,347.8452
120503,2023-05-19,351.741
120503,2023-05-22,348.8135
120503,2023-05-23,354.3917
120503,2023-05-24,353.3341
120503,2023-05-25,350.7965
120503,2023-05-26,350.1877
120503,2023-05-29,353.5122
120503,2023-05-30,352.6888
120503,2023-05-31,350.7276
120503,2023-06-01,350.0311
120503,2023-06-02,344.8288
120503,2023-06-05,346.6097
120503,2023-06-06,339.3168
120503,2023-06-07,337.6441
120503,2023-06-08,340.856
120503,2023-06-09,342.2319
120503,2023-06-12,344.7931
120503,2023-06-13,344.6619
120503,2023-06-14,349.6377
120503,2023-06-15,353.6573
120503,2023-06-16,355.6922
120503,2023-06-19,359.7935
120503,2023-06-20,363.1774
120503,2023-06-21,361.4074
120503,2023-06-22,355.7236
120503,2023-06-23,357.6603
120503,2023-06-26,360.1471
120503,2023-06-27,365.004
120503,2023-06-28,361.0488
120503,2023-06-29,357.2661
120503,2023-06-30,359.3807
120503,2023-07-03,359.2175
120503,2023-07-04,351.2324
120503,2023-07-05,352.9539
120503,2023-07-06,345.2492
120503,2023-07-07,341.4711
120503,2023-07-10,347.1465
120503,2023-07-11,354.8873
120503,2023-07-12,349.8522
120503,2023-07-13,348.6093
120503,2023-07-14,348.927
120503,2023-07-17,356.5248
120503,2023-07-18,354.5588
120503,2023-07-19,352.6716
120503,2023-07-20,359.367
120503,2023-07-21,357.8945
120503,2023-07-24,361.1393
120503,2023-07-25,354.8823
120503,2023-07-26,354.2951
120503,2023-07-27,347.3809
120503,2023-07-28,343.1202
120503,2023-07-31,346.7129
120503,2023-08-01,346.6439
120503,2023-08-02,345.4552
120503,2023-08-03,342.4894
120503,2023-08-04,341.7196
120503,2023-08-07,343.091
120503,2023-08-08,347.275
120503,2023-08-09,336.4741
120503,2023-08-10,333.2503
120503,2023-08-11,334.0199
120503,2023-08-14,333.7572
120503,2023-08-15,335.5063
120503,2023-08-16,336.7176
120503,2023-08-17,335.6204
120503,2023-08-18,333.6328
120503,2023-08-21,332.7834
120503,2023-08-22,337.5039
120503,2023-08-23,334.6742
120503,2023-08-24,334.5558
120503,2023-08-25,335.4257
120503,2023-08-28,341.8405
120503,2023-08-29,340.7453
120503,2023-08-30,344.8021
120503,2023-08-31,350.0375
120503,2023-09-01,349.9097
120503,2023-09-04,349.1649
120503,2023-09-05,347.9259
120503,2023-09-06,346.9969
120503,2023-09-07,350.6928
120503,2023-09-08,351.8052
120503,2023-09-11,352.9392
120503,2023-09-12,348.3148
120503,2023-09-13,344.4102
120503,2023-09-14,353.4067
120503,2023-09-15,352.7939
120503,2023-09-18,349.655
120503,2023-09-19,355.7996
120503,2023-09-20,357.1451
120503,2023-09-21,359.7658
120503,2023-09-22,359.3137
120503,2023-09-25,358.0834
120503,2023-09-26,357.4979
120503,2023-09-27,351.709
120503,2023-09-28,351.4786
120503,2023-09-29,352.8678
120503,2023-10-02,360.8445
120503,2023-10-03,361.3613
120503,2023-10-04,351.384
120503,2023-10-05,351.1283
120503,2023-10-06,362.8117
120503,2023-10-09,366.7288
120503,2023-10-10,363.307
120503,2023-10-11,366.0293
120503,2023-10-12,362.9166
120503,2023-10-13,357.1659
120503,2023-10-16,355.8157
120503,2023-10-17,356.3488
120503,2023-10-18,348.4856
120503,2023-10-19,343.8194
120503,2023-10-20,343.9996
120503,2023-10-23,342.4523
120503,2023-10-24,344.2117
120503,2023-10-25,339.3322
120503,2023-10-26,342.3757
120503,2023-10-27,337.6492
120503,2023-10-30,344.4403
120503,2023-10-31,337.4863
120503,2023-11-01,333.1967
120503,2023-11-02,334.9988
120503,2023-11-03,341.8229
120503,2023-11-06,343.2519
120503,2023-11-07,345.7077
120503,2023-11-08,345.9187
120503,2023-11-09,341.7965
120503,2023-11-10,339.9229
120503,2023-11-13,335.1154
120503,2023-11-14,330.1072
120503,2023-11-15,331.8307
120503,2023-11-16,327.491
120503,2023-11-17,328.8778
120503,2023-11-20,323.8716
120503,2023-11-21,325.1531
120503,2023-11-22,323.3764
120503,2023-11-23,328.9641
120503,2023-11-24,330.3736
120503,2023-11-27,335.405
120503,2023-11-28,332.4978
120503,2023-11-29,332.8548
120503,2023-11-30,329.0692
120503,2023-12-01,327.5676
120503,2023-12-04,326.6683
120503,2023-12-05,323.9536
120503,2023-12-06,319.358
120503,2023-12-07,314.0687
120503,2023-12-08,305.3763
120503,2023-12-11,301.6274
120503,2023-12-12,304.0193
120503,2023-12-13,298.3092
120503,2023-12-14,293.5311
120503,2023-12-15,299.9567
120503,2023-12-18,297.7856
120503,2023-12-19,299.052
120503,2023-12-20,301.4766
120503,2023-12-21,303.994
120503,2023-12-22,298.5623
120503,2023-12-25,297.8539
120503,2023-12-26,292.1891
120503,2023-12-27,300.8835
120503,2023-12-28,295.2454
120503,2023-12-29,291.651
120503,2024-01-01,288.1258
120503,2024-01-02,283.0663
120503,2024-01-03,287.774
120503,2024-01-04,296.2545
120503,2024-01-05,294.6817
120503,2024-01-08,290.1303
120503,2024-01-09,282.4584
120503,2024-01-10,281.744
120503,2024-01-11,280.7871
120503,2024-01-12,278.7049
120503,2024-01-15,279.5567
120503,2024-01-16,280.9942
120503,2024-01-17,282.196
120503,2024-01-18,281.2384
120503,2024-01-19,277.6331
120503,2024-01-22,279.9624
120503,2024-01-23,280.1165
120503,2024-01-24,283.2146
120503,2024-01-25,286.013
120503,2024-01-26,281.2477
120503,2024-01-29,276.5198
120503,2024-01-30,274.1233
120503,2024-01-31,270.7584
120503,2024-02-01,273.3206
120503,2024-02-02,274.5822
120503,2024-02-05,278.3138
120503,2024-02-06,279.7493
120503,2024-02-07,280.5616
120503,2024-02-08,284.713
120503,2024-02-09,286.4318
120503,2024-02-12,286.7804
120503,2024-02-13,291.9899
120503,2024-02-14,292.5103
120503,2024-02-15,291.559
120503,2024-02-16,288.7443
120503,2024-02-19,291.2958
120503,2024-02-20,295.7365
120503,2024-02-21,295.6752
120503,2024-02-22,300.4341
120503,2024-02-23,293.452
120503,2024-02-26,293.3741
120503,2024-02-27,293.3503
120503,2024-02-28,290.9084
120503,2024-02-29,299.3466
120503,2024-03-01,299.2286
120503,2024-03-04,297.8842
120503,2024-03-05,298.0962
120503,2024-03-06,291.0511
120503,2024-03-07,288.5135
120503,2024-03-08,292.0331
120503,2024-03-11,289.9458
120503,2024-03-12,287.1779
120503,2024-03-13,291.8055
120503,2024-03-14,296.6154
120503,2024-03-15,298.5742
120503,2024-03-18,297.063
120503,2024-03-19,296.3282
120503,2024-03-20,293.5872
120503,2024-03-21,290.2
120503,2024-03-22,286.679
120503,2024-03-25,284.6675
120503,2024-03-26,281.2467
120503,2024-03-27,276.0818
120503,2024-03-28,276.9191
120503,2024-03-29,277.8094
118632,2019-04-01,84.8316
118632,2019-04-02,84.1852
118632,2019-04-03,84.518
118632,2019-04-04,84.869
118632,2019-04-05,84.6444
118632,2019-04-08,85.4343
118632,2019-04-09,86.2633
118632,2019-04-10,86.6367
118632,2019-04-11,86.4056
118632,2019-04-12,86.0694
118632,2019-04-15,84.6912
118632,2019-04-16,83.906
118632,2019-04-17,83.3133
118632,2019-04-18,82.2229
118632,2019-04-19,82.6899
118632,2019-04-22,83.9103
118632,2019-04-23,83.0296
118632,2019-04-24,83.3452
118632,2019-04-25,82.3443
118632,2019-04-26,82.0759
118632,2019-04-29,81.4288
118632,2019-04-30,82.0495
118632,2019-05-01,81.414
118632,2019-05-02,82.4349
118632,2019-05-03,82.2248
118632,2019-05-06,81.6168
118632,2019-05-07,80.4219
118632,2019-05-08,80.6985
118632,2019-05-09,81.5976
118632,2019-05-10,81.8979
118632,2019-05-13,84.1309
118632,2019-05-14,85.6081
118632,2019-05-15,85.3264
118632,2019-05-16,85.0349
118632,2019-05-17,85.5482
118632,2019-05-20,84.7221
118632,2019-05-21,85.9417
118632,2019-05-22,86.349
118632,2019-05-23,86.6493
118632,2019-05-24,87.3982
118632,2019-05-27,89.2401
118632,2019-05-28,89.4588
118632,2019-05-29,89.3733
118632,2019-05-30,91.0271
118632,2019-05-31,92.1204
118632,2019-06-03,91.8024
118632,2019-06-04,91.8448
118632,2019-06-05,92.0969
118632,2019-06-06,92.5336
118632,2019-06-07,91.0643
118632,2019-06-10,89.4151
118632,2019-06-11,88.4987
118632,2019-06-12,87.5096
118632,2019-06-13,86.8685
118632,2019-06-14,87.5649
118632,2019-06-17,87.4224
118632,2019-06-18,87.6634
118632,2019-06-19,86.4105
118632,2019-06-20,85.9664
118632,2019-06-21,86.6066
118632,2019-06-24,87.2596
118632,2019-06-25,86.5358
118632,2019-06-26,86.7383
118632,2019-06-27,89.0617
118632,2019-06-28,89.0785
118632,2019-07-01,88.3731
118632,2019-07-02,88.2242
118632,2019-07-03,88.3571
118632,2019-07-04,88.2321
118632,2019-07-05,88.2342
118632,2019-07-08,86.7412
118632,2019-07-09,85.7739
118632,2019-07-10,85.6545
118632,2019-07-11,85.5189
118632,2019-07-12,84.9721
118632,2019-07-15,84.8255
118632,2019-07-16,84.9216
118632,2019-07-17,85.8619
118632,2019-07-18,85.794
118632,2019-07-19,86.2392
118632,2019-07-22,85.7133
118632,2019-07-23,86.336
118632,2019-07-24,86.7598
118632,2019-07-25,87.6959
118632,2019-07-26,88.4818
118632,2019-07-29,89.1423
118632,2019-07-30,89.0727
118632,2019-07-31,89.3701
118632,2019-08-01,90.5464
118632,2019-08-02,89.8741
118632,2019-08-05,89.2323
118632,2019-08-06,89.4623
118632,2019-08-07,89.9439
118632,2019-08-08,89.0904
118632,2019-08-09,89.0461
118632,2019-08-12,88.9813
118632,2019-08-13,86.6515
118632,2019-08-14,86.4578
118632,2019-08-15,86.3291
118632,2019-08-16,86.1976
118632,2019-08-19,87.6967
118632,2019-08-20,86.4523
118632,2019-08-21,85.6314
118632,2019-08-22,82.9814
118632,2019-08-23,82.5357
118632,2019-08-26,82.1769
118632,2019-08-27,81.7069
118632,2019-08-28,82.8256
118632,2019-08-29,83.7141
118632,2019-08-30,83.8258
118632,2019-09-02,83.4865
118632,2019-09-03,84.548
118632,2019-09-04,84.5618
118632,2019-09-05,83.7653
118632,2019-09-06,82.0736
118632,2019-09-09,81.6718
118632,2019-09-10,82.4441
118632,2019-09-11,84.7293
118632,2019-09-12,84.8258
118632,2019-09-13,84.0807
118632,2019-09-16,82.9187
118632,2019-09-17,83.5011
118632,2019-09-18,81.7663
118632,2019-09-19,82.339
118632,2019-09-20,83.1799
118632,2019-09-23,83.6487
118632,2019-09-24,83.4617
118632,2019-09-25,84.0608
118632,2019-09-26,84.2669
118632,2019-09-27,83.5138
118632,2019-09-30,85.4016
118632,2019-10-01,85.0753
118632,2019-10-02,85.9013
118632,2019-10-03,83.4426
118632,2019-10-04,84.7541
118632,2019-10-07,86.2818
118632,2019-10-08,86.3472
118632,2019-10-09,86.9607
118632,2019-10-10,87.5783
118632,2019-10-11,86.9378
118632,2019-10-14,87.5434
118632,2019-10-15,86.7289
118632,2019-10-16,86.13
118632,2019-10-17,87.3293
118632,2019-10-18,88.3856
118632,2019-10-21,87.6717
118632,2019-10-22,86.935
118632,2019-10-23,86.2963
118632,2019-10-24,87.0895
118632,2019-10-25,86.0793
118632,2019-10-28,86.4822
